listing_id,date,month_name,month_num,vacant_days,reserved_days,occupancy,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,booked_rate_avg,rate_avg,revenue
27870168,5/1/2025,May,5,29,2,0.07,13,1,1,1537,1554,3074
27870168,6/1/2025,Jun,6,24,6,0.20,1,2,1,1450,1545,8700
27870168,7/1/2025,Jul,7,21,10,0.32,2,3,1,1495,1517,14946
27870168,8/1/2025,Aug,8,29,2,0.07,2,2,1,1338,1405,2677
27870168,9/1/2025,Sep,9,28,2,0.07,3,2,1,1338,1389,2677
27870168,10/1/2025,Oct,10,30,1,0.03,1,1,1,1283,1372,1283
27870168,11/1/2025,Nov,11,22,8,0.27,4,2,1,1350,1350,10819
27870168,12/1/2025,Dec,12,28,3,0.10,13,3,1,1411,1366,4239
23529055,1/1/2025,Jan,1,22,9,0.29,10,4,1,1640,1634,14780
23529055,2/1/2025,Feb,2,0,28,1.00,17,28,1,1221,1221,34176
23529055,3/1/2025,Mar,3,19,12,0.39,1,6,1,1246,1240,14949
23529055,4/1/2025,Apr,4,25,5,0.17,2,13,1,1271,1242,6354
23529055,5/1/2025,May,5,19,12,0.39,,,1,1202,1369,14419
23529055,6/1/2025,Jun,6,12,18,0.60,1,9,1,1461,1461,26323
23529055,7/1/2025,Jul,7,12,19,0.61,1,12,1,1433,1562,27216
23529055,8/1/2025,Aug,8,11,20,0.65,19,3,1,1277,1277,25487
23529055,9/1/2025,Sep,9,30,0,0.00,,,1,,1110,0
23529055,10/1/2025,Oct,10,31,0,0.00,,,1,,1233,0
23529055,11/1/2025,Nov,11,6,24,0.80,6,12,1,1115,1104,26770
23529055,12/1/2025,Dec,12,17,14,0.45,82,7,1,1088,1082,15225
27980566,1/1/2025,Jan,1,21,10,0.32,27,7,1,3331,3256,33313
27980566,2/1/2025,Feb,2,28,0,0.00,,,1,,3225,0
27980566,3/1/2025,Mar,3,31,0,0.00,,,1,,3204,0
27980566,4/1/2025,Apr,4,30,0,0.00,,,1,,3251,0
27980566,5/1/2025,May,5,31,0,0.00,,,1,,3096,0
27980566,6/1/2025,Jun,6,18,12,0.40,1,39,1,3224,3123,38704
27980566,7/1/2025,Jul,7,4,27,0.87,,,1,3118,3134,84213
27980566,8/1/2025,Aug,8,8,23,0.74,52,28,1,3547,3480,81592
27980566,9/1/2025,Sep,9,18,12,0.40,36,7,1,3670,3698,44058
27980566,10/1/2025,Oct,10,20,11,0.35,5,19,1,3926,3619,43166
27980566,11/1/2025,Nov,11,11,19,0.63,95,15,1,3675,3636,69880
27980566,12/1/2025,Dec,12,9,22,0.71,89,23,1,3636,3580,79974
24588340,1/1/2025,Jan,1,24,7,0.23,77,32,5,1409,1443,9873
24588340,2/1/2025,Feb,2,0,28,1.00,,,5,1355,1355,38032
24588340,3/1/2025,Mar,3,1,30,0.97,167,2,5,1298,1292,38936
24588340,4/1/2025,Apr,4,0,30,1.00,113,40,5,1265,1265,37893
24588340,5/1/2025,May,5,7,24,0.77,116,14,5,1252,1246,30012
24588340,6/1/2025,Jun,6,14,16,0.53,50,1,5,1177,1238,18850
24588340,7/1/2025,Jul,7,31,0,0.00,,,5,,1266,0
24588340,8/1/2025,Aug,8,29,2,0.07,22,2,5,1088,1110,2175
24588340,9/1/2025,Sep,9,30,0,0.00,,,5,,1110,0
24588340,10/1/2025,Oct,10,13,18,0.58,140,30,5,1009,1037,18125
24588340,11/1/2025,Nov,11,18,12,0.40,,,5,1015,1065,12158
24588340,12/1/2025,Dec,12,31,0,0.00,,,5,,1121,0
24333463,1/1/2025,Jan,1,28,3,0.10,219,3,3,1311,1316,3926
24333463,2/1/2025,Feb,2,27,1,0.04,1,1,3,1344,1338,1344
24333463,3/1/2025,Mar,3,28,3,0.10,31,4,3,1350,1298,4056
24333463,4/1/2025,Apr,4,26,4,0.13,50,3,3,1362,1357,5438
24333463,5/1/2025,May,5,31,0,0.00,,,3,,1341,0
24333463,6/1/2025,Jun,6,30,0,0.00,,,3,,1344,0
24333463,7/1/2025,Jul,7,31,0,0.00,,,3,,1311,0
21635061,1/1/2025,Jan,1,21,10,0.32,29,5,1,1790,1801,17898
21635061,2/1/2025,Feb,2,27,1,0.04,,,1,1869,1805,1869
21635061,3/1/2025,Mar,3,22,9,0.29,1,5,1,1674,1703,15064
21635061,4/1/2025,Apr,4,20,10,0.33,1,4,1,1631,1643,16313
21635061,5/1/2025,May,5,19,12,0.39,7,3,1,1554,1537,18667
21635061,6/1/2025,Jun,6,13,17,0.57,1,6,1,1807,1818,30729
21635061,7/1/2025,Jul,7,8,23,0.74,3,6,1,1578,1523,36306
21635061,8/1/2025,Aug,8,20,11,0.35,1,2,1,1405,1372,15448
21635061,9/1/2025,Sep,9,16,14,0.47,17,8,2,1322,1327,18516
21635061,10/1/2025,Oct,10,3,28,0.90,24,1,2,1361,1378,38091
21635061,11/1/2025,Nov,11,30,0,0.00,,,2,,1283,0
21635061,12/1/2025,Dec,12,31,0,0.00,,,2,,1383,0
25221289,1/1/2025,Jan,1,13,18,0.58,43,2,1,1767,1761,31812
25221289,2/1/2025,Feb,2,16,12,0.43,21,2,1,1794,1799,21499
25221289,3/1/2025,Mar,3,22,9,0.29,39,3,1,1877,1871,16919
25221289,4/1/2025,Apr,4,15,15,0.50,30,2,1,1912,1866,28677
25221289,5/1/2025,May,5,12,19,0.61,20,2,1,2001,1995,38004
25221289,6/1/2025,Jun,6,13,17,0.57,31,3,1,2242,2220,38091
25221289,7/1/2025,Jul,7,13,18,0.58,26,1,1,2002,1952,36083
25221289,8/1/2025,Aug,8,14,17,0.55,57,2,1,1729,1718,29391
25221289,9/1/2025,Sep,9,14,16,0.53,43,4,1,1734,1734,27773
25221289,10/1/2025,Oct,10,15,16,0.52,17,2,1,1712,1712,27383
25221289,11/1/2025,Nov,11,24,6,0.20,142,2,1,1757,1701,10541
25221289,12/1/2025,Dec,12,12,19,0.61,98,4,1,1723,1712,32793
13145169,1/1/2025,Jan,1,16,15,0.48,10,7,3,2523,2829,37874
13145169,2/1/2025,Feb,2,14,14,0.50,3,4,3,1566,1595,21908
13145169,3/1/2025,Mar,3,28,3,0.10,,,3,1449,1553,4346
13145169,4/1/2025,Apr,4,30,0,0.00,,,3,,1597,0
13145169,5/1/2025,May,5,31,0,0.00,,,3,,1682,0
13145169,6/1/2025,Jun,6,30,0,0.00,,,3,,1684,0
13145169,7/1/2025,Jul,7,31,0,0.00,,,3,,1718,0
27076978,1/1/2025,Jan,1,16,15,0.48,27,3,2,2933,2436,43994
27076978,2/1/2025,Feb,2,28,0,0.00,,,2,,1612,0
27076978,3/1/2025,Mar,3,29,2,0.07,1,2,2,1564,1599,3129
27076978,4/1/2025,Apr,4,30,0,0.00,,,2,,1654,0
27076978,5/1/2025,May,5,18,13,0.42,1,13,2,1576,1598,20455
27076978,6/1/2025,Jun,6,27,3,0.10,1,1,2,1991,1907,5967
27076978,7/1/2025,Jul,7,23,8,0.26,3,1,1,1695,1723,13552
27076978,8/1/2025,Aug,8,31,0,0.00,,,1,,1578,0
27076978,9/1/2025,Sep,9,28,2,0.07,1,1,1,1757,1606,3514
27076978,10/1/2025,Oct,10,29,2,0.07,1,1,1,1589,1734,3179
27076978,11/1/2025,Nov,11,19,11,0.37,1,3,1,1539,1506,16954
27076978,12/1/2025,Dec,12,20,11,0.35,1,2,1,1612,1550,17735
20697984,1/1/2025,Jan,1,28,3,0.10,16,1,1,1715,2269,5138
20697984,2/1/2025,Feb,2,28,0,0.00,,,1,,1566,0
20697984,3/1/2025,Mar,3,29,2,0.07,20,2,1,1535,1582,3071
20697984,4/1/2025,Apr,4,24,6,0.20,23,2,1,1500,1574,8987
20697984,5/1/2025,May,5,28,3,0.10,3,1,1,1453,1576,4359
20697984,6/1/2025,Jun,6,30,0,0.00,,,1,,1483,0
20697984,7/1/2025,Jul,7,28,3,0.10,90,6,1,1523,1534,4573
20697984,8/1/2025,Aug,8,18,13,0.42,19,6,1,1601,1578,20802
20697984,9/1/2025,Sep,9,19,11,0.37,42,1,1,1517,1539,16675
20697984,10/1/2025,Oct,10,7,24,0.77,40,24,1,1567,1567,37589
20697984,11/1/2025,Nov,11,21,9,0.30,18,3,1,1712,1573,15393
20697984,12/1/2025,Dec,12,25,6,0.19,29,3,1,1411,1428,8477
2765144,1/1/2025,Jan,1,21,10,0.32,17,3,3,7448,7211,74478
2765144,2/1/2025,Feb,2,28,0,0.00,,,3,,5632,0
2765144,3/1/2025,Mar,3,27,4,0.13,4,4,3,5591,5568,22365
2765144,4/1/2025,Apr,4,30,0,0.00,,,3,,5466,0
2765144,5/1/2025,May,5,29,2,0.07,2,3,3,5421,5494,10842
2765144,6/1/2025,Jun,6,29,1,0.03,,,3,5298,5650,5298
2765144,7/1/2025,Jul,7,31,0,0.00,,,3,,5795,0
2765144,8/1/2025,Aug,8,31,0,0.00,,,3,,5265,0
2765144,9/1/2025,Sep,9,30,0,0.00,,,3,,5159,0
2765144,10/1/2025,Oct,10,31,0,0.00,,,3,,5320,0
2765144,11/1/2025,Nov,11,30,0,0.00,,,3,,5036,0
2765144,12/1/2025,Dec,12,25,6,0.19,2,7,3,5030,5042,30172
26728019,1/1/2025,Jan,1,31,0,0.00,,,30,,1657,0
26728019,2/1/2025,Feb,2,28,0,0.00,,,30,,1688,0
26728019,3/1/2025,Mar,3,31,0,0.00,,,30,,1698,0
26728019,4/1/2025,Apr,4,30,0,0.00,,,30,,1654,0
26728019,5/1/2025,May,5,31,0,0.00,,,30,,1615,0
26728019,6/1/2025,Jun,6,24,6,0.20,1,6,30,1589,1617,9537
26728019,7/1/2025,Jul,7,31,0,0.00,,,30,,1606,0
26728019,8/1/2025,Aug,8,31,0,0.00,,,30,,1500,0
26728019,9/1/2025,Sep,9,30,0,0.00,,,30,,1444,0
26728019,10/1/2025,Oct,10,31,0,0.00,,,30,,1422,0
26728019,11/1/2025,Nov,11,30,0,0.00,,,30,,1417,0
26728019,12/1/2025,Dec,12,25,6,0.19,1,6,30,1422,1422,8533
21723272,1/1/2025,Jan,1,14,17,0.55,15,2,1,8574,8828,145780
21723272,2/1/2025,Feb,2,15,13,0.46,17,3,1,8553,8500,111175
21723272,3/1/2025,Mar,3,14,17,0.55,25,2,1,8482,8500,144156
21723272,4/1/2025,Apr,4,6,24,0.80,6,6,1,8861,11648,212646
21723272,5/1/2025,May,5,4,27,0.87,39,17,1,8774,17426,236853
21723272,6/1/2025,Jun,6,10,20,0.67,50,3,1,9163,8990,183316
21723272,7/1/2025,Jul,7,13,18,0.58,77,3,1,8862,8750,159558
21723272,8/1/2025,Aug,8,8,23,0.74,11,5,1,7702,7735,177181
21723272,9/1/2025,Sep,9,16,14,0.47,10,3,1,8315,8399,116392
21723272,10/1/2025,Oct,10,20,11,0.35,16,3,1,8622,8845,94865
21723272,11/1/2025,Nov,11,20,10,0.33,27,2,1,8728,8801,87280
21723272,12/1/2025,Dec,12,10,21,0.68,25,3,1,9258,9135,194470
23817663,1/1/2025,Jan,1,31,0,0.00,,,8,,1328,0
23817663,2/1/2025,Feb,2,28,0,0.00,,,8,,1355,0
23817663,3/1/2025,Mar,3,11,20,0.65,48,21,8,1327,1327,26479
23817663,4/1/2025,Apr,4,0,30,1.00,14,8,7,1351,1351,40583
23817663,5/1/2025,May,5,19,12,0.39,161,6,6,1509,1453,18108
23817663,6/1/2025,Jun,6,30,0,0.00,,,5,,1338,0
23817663,7/1/2025,Jul,7,31,0,0.00,,,10,,1294,0
23817663,8/1/2025,Aug,8,31,0,0.00,,,10,,1305,0
23817663,9/1/2025,Sep,9,27,3,0.10,36,3,10,1338,1316,4015
23817663,10/1/2025,Oct,10,30,1,0.03,1,1,10,1338,1311,1338
23817663,11/1/2025,Nov,11,23,7,0.23,19,14,10,1299,1311,9091
23817663,12/1/2025,Dec,12,9,22,0.71,,,8,1344,1394,29558
23097775,1/1/2025,Jan,1,13,18,0.58,14,3,1,1403,1374,25288
23097775,2/1/2025,Feb,2,9,19,0.68,10,5,1,1350,1338,25588
23097775,3/1/2025,Mar,3,1,30,0.97,6,23,1,1309,1315,39342
23097775,4/1/2025,Apr,4,0,30,1.00,32,9,1,1328,1328,39782
23097775,5/1/2025,May,5,12,19,0.61,6,4,1,1408,1380,26714
23097775,6/1/2025,Jun,6,28,2,0.07,1,1,1,1394,1651,2789
23097775,7/1/2025,Jul,7,23,8,0.26,14,2,1,1562,1567,12492
23097775,8/1/2025,Aug,8,21,10,0.32,103,40,1,1288,1405,12883
23097775,9/1/2025,Sep,9,0,30,1.00,,,1,1400,1400,41939
23097775,10/1/2025,Oct,10,31,0,0.00,,,1,,1673,0
23097775,11/1/2025,Nov,11,28,2,0.07,1,2,1,1478,1595,2956
23097775,12/1/2025,Dec,12,14,17,0.55,22,5,1,1422,1428,24148
16668460,1/1/2025,Jan,1,31,0,0.00,,,20,,1899,0
16668460,2/1/2025,Feb,2,15,13,0.46,74,46,20,1840,1852,23953
16668460,3/1/2025,Mar,3,0,31,1.00,,,20,1866,1866,57824
16668460,4/1/2025,Apr,4,28,2,0.07,,,20,1774,1889,3549
16668460,5/1/2025,May,5,31,0,0.00,,,20,,1867,0
16668460,6/1/2025,Jun,6,30,0,0.00,,,28,,1824,0
16668460,7/1/2025,Jul,7,31,0,0.00,,,30,,1813,0
16668460,8/1/2025,Aug,8,24,7,0.23,82,11,30,1762,1790,12325
16668460,9/1/2025,Sep,9,26,4,0.13,,,30,1757,1768,7027
16668460,10/1/2025,Oct,10,31,0,0.00,,,30,,1595,0
16668460,11/1/2025,Nov,11,30,0,0.00,,,30,,1617,0
16668460,12/1/2025,Dec,12,13,18,0.58,9,9,30,1578,1589,28443
22570815,1/1/2025,Jan,1,2,29,0.94,,,7,1928,1928,55887
22570815,2/1/2025,Feb,2,6,22,0.79,115,28,7,1957,1963,43115
22570815,3/1/2025,Mar,3,22,9,0.29,1,3,7,1906,1900,17150
22570815,4/1/2025,Apr,4,30,0,0.00,,,7,,1895,0
22570815,5/1/2025,May,5,31,0,0.00,,,7,,1917,0
22570815,6/1/2025,Jun,6,25,5,0.17,17,5,7,2130,2008,10652
22570815,7/1/2025,Jul,7,31,0,0.00,,,7,,1868,0
22570815,8/1/2025,Aug,8,31,0,0.00,,,7,,1729,0
22570815,9/1/2025,Sep,9,30,0,0.00,,,7,,1645,0
22570815,10/1/2025,Oct,10,31,0,0.00,,,7,,1589,0
22570815,11/1/2025,Nov,11,30,0,0.00,,,7,,1550,0
22570815,12/1/2025,Dec,12,31,0,0.00,,,7,,1545,0
6708878,1/1/2025,Jan,1,17,14,0.45,1,21,3,1998,2078,27943
6708878,2/1/2025,Feb,2,5,23,0.82,67,7,3,1712,1712,39434
6708878,3/1/2025,Mar,3,31,0,0.00,,,3,,1721,0
6708878,4/1/2025,Apr,4,30,0,0.00,,,3,,1711,0
6708878,5/1/2025,May,5,27,4,0.13,1,4,2,1565,1621,6259
6708878,6/1/2025,Jun,6,16,14,0.47,16,4,2,1612,1606,22587
6708878,7/1/2025,Jul,7,31,0,0.00,,,2,,1612,0
6708878,8/1/2025,Aug,8,30,1,0.03,1,1,2,1450,1489,1450
6708878,9/1/2025,Sep,9,25,5,0.17,20,5,2,1450,1439,7250
6708878,10/1/2025,Oct,10,31,0,0.00,,,2,,1511,0
6708878,11/1/2025,Nov,11,24,6,0.20,28,5,2,1411,1478,8477
6708878,12/1/2025,Dec,12,8,23,0.74,18,14,2,1433,1433,33016
17737523,1/1/2025,Jan,1,29,2,0.07,1,2,31,3406,3493,6813
17737523,2/1/2025,Feb,2,26,2,0.07,1,2,31,2717,3061,5433
17737523,3/1/2025,Mar,3,29,2,0.07,1,2,31,3476,3465,6953
17737523,4/1/2025,Apr,4,28,2,0.07,1,2,31,2576,2919,5152
17737523,5/1/2025,May,5,29,2,0.07,1,2,31,3353,3459,6707
17737523,6/1/2025,Jun,6,28,2,0.07,1,2,31,2705,2973,5410
17737523,7/1/2025,Jul,7,29,2,0.07,1,2,31,2789,2900,5577
17737523,8/1/2025,Aug,8,29,2,0.07,1,2,31,2761,2716,5521
17737523,9/1/2025,Sep,9,28,2,0.07,1,2,31,2649,2543,5298
17737523,10/1/2025,Oct,10,29,2,0.07,1,2,31,2649,2621,5298
17737523,11/1/2025,Nov,11,30,0,0.00,,,31,,2616,0
17737523,12/1/2025,Dec,12,31,0,0.00,,,31,,2677,0
5035006,1/1/2025,Jan,1,7,24,0.77,79,16,3,5017,4925,120434
5035006,2/1/2025,Feb,2,15,13,0.46,44,2,3,3751,3739,48782
5035006,3/1/2025,Mar,3,25,6,0.19,1,6,3,3679,3726,22075
5035006,4/1/2025,Apr,4,30,0,0.00,,,3,,3618,0
5035006,5/1/2025,May,5,31,0,0.00,,,3,,3309,0
5035006,6/1/2025,Jun,6,21,9,0.30,42,29,3,3714,3603,33406
5035006,7/1/2025,Jul,7,11,20,0.65,,,3,3435,3452,68709
5035006,8/1/2025,Aug,8,13,18,0.58,35,5,3,3201,3173,57610
5035006,9/1/2025,Sep,9,18,12,0.40,4,4,3,3090,3129,37087
5035006,10/1/2025,Oct,10,29,2,0.07,20,23,3,3346,3246,6692
5035006,11/1/2025,Nov,11,5,25,0.83,77,3,3,3090,3084,77297
5035006,12/1/2025,Dec,12,13,18,0.58,104,8,3,3034,3039,54599
18266725,1/1/2025,Jan,1,27,4,0.13,222,1,1,7015,6201,28059
18266725,2/1/2025,Feb,2,19,9,0.32,148,2,1,4089,4165,36805
18266725,3/1/2025,Mar,3,27,4,0.13,15,1,1,4067,4015,16281
18266725,4/1/2025,Apr,4,24,6,0.20,25,1,1,3938,3944,23640
18266725,5/1/2025,May,5,23,8,0.26,52,4,1,4136,4102,33086
18266725,6/1/2025,Jun,6,28,2,0.07,5,1,1,4239,4227,8477
18266725,7/1/2025,Jul,7,29,2,0.07,5,2,1,4239,4205,8477
18266725,8/1/2025,Aug,8,31,0,0.00,,,1,,4099,0
18266725,9/1/2025,Sep,9,30,0,0.00,,,1,,3887,0
18266725,10/1/2025,Oct,10,31,0,0.00,,,1,,3988,0
18266725,11/1/2025,Nov,11,30,0,0.00,,,1,,4043,0
18266725,12/1/2025,Dec,12,31,0,0.00,,,1,,4188,0
28135305,1/1/2025,Jan,1,30,1,0.03,1,4,3,1270,1669,1270
28135305,2/1/2025,Feb,2,25,3,0.11,,,3,1303,1297,3914
28135305,3/1/2025,Mar,3,31,0,0.00,,,3,,1304,0
28135305,4/1/2025,Apr,4,23,7,0.23,22,7,3,1397,1357,9788
28135305,5/1/2025,May,5,31,0,0.00,,,3,,1347,0
28135305,6/1/2025,Jun,6,26,4,0.13,28,8,3,1255,1316,5019
28135305,7/1/2025,Jul,7,27,4,0.13,,,3,1255,1210,5019
28135305,8/1/2025,Aug,8,31,0,0.00,,,3,,1244,0
28135305,9/1/2025,Sep,9,30,0,0.00,,,3,,1233,0
28135305,10/1/2025,Oct,10,31,0,0.00,,,3,,1266,0
28135305,11/1/2025,Nov,11,22,8,0.27,1,8,3,1160,1205,9258
28135305,12/1/2025,Dec,12,29,2,0.07,1,2,3,1199,1221,2398
22642769,1/1/2025,Jan,1,29,2,0.07,86,2,,1357,1553,2714
22642769,2/1/2025,Feb,2,28,0,0.00,,,,,2138,0
22642769,3/1/2025,Mar,3,31,0,0.00,,,,,2306,0
22642769,4/1/2025,Apr,4,30,0,0.00,,,,,2312,0
22642769,5/1/2025,May,5,31,0,0.00,,,,,2342,0
22642769,6/1/2025,Jun,6,30,0,0.00,,,2,,2928,0
22642769,7/1/2025,Jul,7,31,0,0.00,,,2,,2114,0
22642769,8/1/2025,Aug,8,31,0,0.00,,,2,,1216,0
22642769,9/1/2025,Sep,9,20,10,0.33,1,10,2,1221,1210,12214
22642769,10/1/2025,Oct,10,31,0,0.00,,,2,,1327,0
22642769,11/1/2025,Nov,11,30,0,0.00,,,2,,1255,0
22642769,12/1/2025,Dec,12,31,0,0.00,,,2,,1132,0
22272297,1/1/2025,Jan,1,14,17,0.55,89,1,1,5594,5410,95089
22272297,2/1/2025,Feb,2,7,21,0.75,59,2,1,4896,4913,102821
22272297,3/1/2025,Mar,3,8,23,0.74,50,2,1,4884,4861,112288
22272297,4/1/2025,Apr,4,16,14,0.47,38,1,1,4482,4465,62735
22272297,5/1/2025,May,5,6,25,0.81,24,2,1,4236,4393,105908
22272297,6/1/2025,Jun,6,5,25,0.83,38,2,1,4456,4462,111373
22272297,7/1/2025,Jul,7,4,27,0.87,48,2,1,4032,4004,108863
22272297,8/1/2025,Aug,8,4,27,0.87,56,2,1,3647,3553,98546
22272297,9/1/2025,Sep,9,4,26,0.87,45,2,1,3424,3396,89009
22272297,10/1/2025,Oct,10,20,11,0.35,38,2,1,2995,3369,32960
22272297,11/1/2025,Nov,11,12,18,0.60,68,1,1,3324,3218,59786
22272297,12/1/2025,Dec,12,10,21,0.68,113,2,1,3575,3558,75122
19613673,1/1/2025,Jan,1,24,7,0.23,1,7,2,1998,1975,13972
19613673,2/1/2025,Feb,2,28,0,0.00,,,2,,2039,0
19613673,3/1/2025,Mar,3,31,0,0.00,,,2,,2092,0
19613673,4/1/2025,Apr,4,30,0,0.00,,,2,,2003,0
19613673,5/1/2025,May,5,31,0,0.00,,,2,,1967,0
19613673,6/1/2025,Jun,6,28,2,0.07,1,2,2,1896,1974,3792
19613673,7/1/2025,Jul,7,31,0,0.00,,,2,,2125,0
19613673,8/1/2025,Aug,8,31,0,0.00,,,2,,1946,0
19613673,9/1/2025,Sep,9,30,0,0.00,,,2,,1885,0
19613673,10/1/2025,Oct,10,31,0,0.00,,,2,,1924,0
19613673,11/1/2025,Nov,11,30,0,0.00,,,2,,1918,0
19613673,12/1/2025,Dec,12,29,2,0.07,1,2,2,1924,1896,3848
13282247,1/1/2025,Jan,1,27,4,0.13,1,2,7,1570,1565,6293
13282247,2/1/2025,Feb,2,28,0,0.00,,,7,,1478,0
13282247,3/1/2025,Mar,3,31,0,0.00,,,7,,1350,0
13282247,4/1/2025,Apr,4,30,0,0.00,,,7,,1339,0
13282247,5/1/2025,May,5,31,0,0.00,,,7,,1269,0
13282247,6/1/2025,Jun,6,30,0,0.00,,,7,,1361,0
13282247,7/1/2025,Jul,7,31,0,0.00,,,7,,1517,0
13282247,8/1/2025,Aug,8,31,0,0.00,,,7,,1746,0
13282247,9/1/2025,Sep,9,19,11,0.37,1,15,7,1573,1573,17289
13282247,10/1/2025,Oct,10,27,4,0.13,,,7,1517,1467,6079
13282247,11/1/2025,Nov,11,30,0,0.00,,,7,,1550,0
13282247,12/1/2025,Dec,12,31,0,0.00,,,7,,1584,0
20096791,1/1/2025,Jan,1,8,23,0.74,7,3,2,1391,1339,32043
20096791,2/1/2025,Feb,2,21,7,0.25,12,7,2,1227,1227,8588
20096791,3/1/2025,Mar,3,31,0,0.00,,,2,,1223,0
20096791,4/1/2025,Apr,4,25,5,0.17,13,2,2,1236,1208,6182
20096791,5/1/2025,May,5,31,0,0.00,,,2,,1280,0
20096791,6/1/2025,Jun,6,30,0,0.00,,,2,,1266,0
20096791,7/1/2025,Jul,7,24,7,0.23,33,7,2,1193,1316,8366
20096791,8/1/2025,Aug,8,31,0,0.00,,,2,,1071,0
20096791,9/1/2025,Sep,9,30,0,0.00,,,2,,959,0
20096791,10/1/2025,Oct,10,31,0,0.00,,,2,,920,0
20096791,11/1/2025,Nov,11,30,0,0.00,,,2,,915,0
20096791,12/1/2025,Dec,12,31,0,0.00,,,2,,931,0
24896530,1/1/2025,Jan,1,7,24,0.77,10,2,2,3470,3354,83253
24896530,2/1/2025,Feb,2,14,14,0.50,8,2,2,2506,2378,35111
24896530,3/1/2025,Mar,3,11,20,0.65,9,6,2,2225,2202,44440
24896530,4/1/2025,Apr,4,7,23,0.77,27,9,2,2095,2101,48196
24896530,5/1/2025,May,5,17,14,0.45,36,4,2,2163,2157,30291
24896530,6/1/2025,Jun,6,21,9,0.30,16,3,2,2365,2270,21304
24896530,7/1/2025,Jul,7,19,12,0.39,5,6,2,1913,1835,22977
24896530,8/1/2025,Aug,8,22,9,0.29,2,9,2,2186,2052,19687
24896530,9/1/2025,Sep,9,24,6,0.20,1,4,2,1589,1757,9537
24896530,10/1/2025,Oct,10,6,25,0.81,11,4,2,1344,1400,33574
24896530,11/1/2025,Nov,11,14,16,0.53,2,4,2,2136,2119,34187
24896530,12/1/2025,Dec,12,28,3,0.10,2,3,2,1879,2002,5633
8872454,1/1/2025,Jan,1,21,10,0.32,22,4,3,1137,1103,11374
8872454,2/1/2025,Feb,2,8,20,0.71,6,10,3,1122,1122,22492
8872454,3/1/2025,Mar,3,1,30,0.97,1,27,3,1101,1101,33026
8872454,4/1/2025,Apr,4,7,23,0.77,2,9,3,1093,1088,25128
8872454,5/1/2025,May,5,15,16,0.52,13,3,3,1084,1073,17381
8872454,6/1/2025,Jun,6,30,0,0.00,,,3,,1099,0
8872454,7/1/2025,Jul,7,31,0,0.00,,,3,,1216,0
8872454,8/1/2025,Aug,8,31,0,0.00,,,3,,1082,0
8872454,9/1/2025,Sep,9,30,0,0.00,,,3,,993,0
8872454,10/1/2025,Oct,10,31,0,0.00,,,3,,1043,0
8872454,11/1/2025,Nov,11,30,0,0.00,,,3,,982,0
8872454,12/1/2025,Dec,12,31,0,0.00,,,3,,970,0
27692123,1/1/2025,Jan,1,4,27,0.87,28,4,2,1328,1322,35853
27692123,2/1/2025,Feb,2,5,23,0.82,15,3,3,1326,1320,30496
27692123,3/1/2025,Mar,3,0,31,1.00,11,8,2,1309,1309,40674
27692123,4/1/2025,Apr,4,13,17,0.57,27,3,2,1294,1305,22037
27692123,5/1/2025,May,5,8,23,0.74,9,11,2,1319,1319,30347
27692123,6/1/2025,Jun,6,1,29,0.97,10,5,4,1417,1411,41047
27692123,7/1/2025,Jul,7,1,30,0.97,30,14,2,1283,1283,38537
27692123,8/1/2025,Aug,8,8,23,0.74,8,4,3,1233,1221,28387
27692123,9/1/2025,Sep,9,3,27,0.90,28,7,3,1166,1166,31454
27692123,10/1/2025,Oct,10,20,11,0.35,16,4,3,1160,1160,12771
27692123,11/1/2025,Nov,11,4,26,0.87,3,28,3,1171,1166,30450
27692123,12/1/2025,Dec,12,8,23,0.74,20,41,4,1171,1166,26993
24969611,1/1/2025,Jan,1,21,10,0.32,37,3,5,2223,2240,22228
24969611,2/1/2025,Feb,2,11,17,0.61,18,27,4,1531,1525,25997
24969611,3/1/2025,Mar,3,16,15,0.48,,,4,1541,1622,23118
24969611,4/1/2025,Apr,4,30,0,0.00,,,5,,1540,0
24969611,5/1/2025,May,5,22,9,0.29,1,9,5,1548,1531,13916
24969611,6/1/2025,Jun,6,30,0,0.00,,,5,,1617,0
24969611,7/1/2025,Jul,7,26,5,0.16,1,5,5,1584,1517,7919
24969611,8/1/2025,Aug,8,31,0,0.00,,,5,,1707,0
24969611,9/1/2025,Sep,9,30,0,0.00,,,5,,1606,0
24969611,10/1/2025,Oct,10,31,0,0.00,,,5,,1617,0
24969611,11/1/2025,Nov,11,30,0,0.00,,,5,,1417,0
24969611,12/1/2025,Dec,12,27,4,0.13,1,15,5,1383,1394,5521
23796185,1/1/2025,Jan,1,19,12,0.39,28,12,2,2598,2575,31177
23796185,2/1/2025,Feb,2,28,0,0.00,,,2,,2600,0
23796185,3/1/2025,Mar,3,31,0,0.00,,,2,,2688,0
23796185,4/1/2025,Apr,4,30,0,0.00,,,2,,2639,0
23796185,5/1/2025,May,5,31,0,0.00,,,2,,2526,0
23796185,6/1/2025,Jun,6,30,0,0.00,,,2,,2560,0
23796185,7/1/2025,Jul,7,31,0,0.00,,,2,,2593,0
23796185,8/1/2025,Aug,8,31,0,0.00,,,2,,2415,0
23796185,9/1/2025,Sep,9,30,0,0.00,,,2,,2303,0
